eom,target_month,mask,loss,baseline_loss,delta_abs,delta_rel,importance,rank
2016-04-30,2016-05-31,Size,3.1498475231418945,3.1202131808447935,0.029634342297101046,0.009497537693587202,0.07517861129082483,4.0
2016-04-30,2016-05-31,Quality,3.139119474256391,3.1202131808447935,0.018906293411597552,0.006059295412141903,0.04796289619290174,5.0
2016-04-30,2016-05-31,LowLeverage,3.1338977797245473,3.1202131808447935,0.013684598879753818,0.004385789715832407,0.034716111784688045,6.0
2016-04-30,2016-05-31,ShortTermReversal,3.131922691649643,3.1202131808447935,0.011709510804849721,0.003752791917146952,0.02970556094607929,7.0
2016-04-30,2016-05-31,ProfitGrowth,3.130432504426758,3.1202131808447935,0.010219323581964534,0.003275200439733309,0.025925142779322865,8.0
2016-04-30,2016-05-31,Seasonality,3.12854500735982,3.1202131808447935,0.00833182651502673,0.0026702747639733063,0.02113679934705542,9.0
2016-04-30,2016-05-31,Investment,3.1251383851889325,3.1202131808447935,0.004925204344139011,0.0015784832826087605,0.012494625971575211,10.0
2016-04-30,2016-05-31,Accruals,3.119890491062727,3.1202131808447935,-0.00032268978206628773,-0.00010341914586070683,0.0,11.0
2016-04-30,2016-05-31,DebtIssuance,3.117206413909611,3.1202131808447935,-0.0030067669351825366,-0.0009636415080999237,0.0,12.0
2016-04-30,2016-05-31,Profitability,3.117489285800223,3.1202131808447935,-0.00272389504457049,-0.0008729836349941318,0.0,13.0
2016-04-30,2016-05-31,ALL,3.1202131808447935,3.1202131808447935,0.0,0.0,0.0,
2016-05-31,2016-06-30,Value,3.1917995459245714,3.104212633007502,0.08758691291706944,0.028215500441479507,0.5180378887636538,1.0
2016-05-31,2016-06-30,LowRisk,3.1555255234673636,3.104212633007502,0.05131289045986165,0.016530082351397236,0.3034930739636435,2.0
2016-05-31,2016-06-30,Momentum,3.118381272099003,3.104212633007502,0.014168639091501234,0.00456432621298046,0.08380123967338769,3.0
2016-05-31,2016-06-30,Quality,3.1117033291221934,3.104212633007502,0.007490696114691442,0.0024130744250705906,0.044304157680486206,4.0
2016-05-31,2016-06-30,LowLeverage,3.1101748715964073,3.104212633007502,0.005962238588905322,0.0019206927146381834,0.035264006779485,5.0
2016-05-31,2016-06-30,Size,3.1067655934792,3.104212633007502,0.0025529604716978405,0.000822418040746267,0.01509963313934391,6.0
2016-05-31,2016-06-30,Accruals,3.103272661177133,3.104212633007502,-0.0009399718303688687,-0.0003028052332414424,0.0,7.0
2016-05-31,2016-06-30,DebtIssuance,3.1035774616806306,3.104212633007502,-0.0006351713268712977,-0.00020461592099633812,0.0,8.0
2016-05-31,2016-06-30,Investment,3.0985530016900693,3.104212633007502,-0.005659631317432634,-0.0018232099364756875,0.0,9.0
2016-05-31,2016-06-30,ProfitGrowth,3.1000324403717734,3.104212633007502,-0.004180192635728552,-0.001346619297685994,0.0,10.0
2016-05-31,2016-06-30,Profitability,3.103717259765892,3.104212633007502,-0.0004953732416099754,-0.0001595809630895147,0.0,11.0
2016-05-31,2016-06-30,Seasonality,3.097038034200187,3.104212633007502,-0.007174598807314858,-0.002311245927880843,0.0,12.0
2016-05-31,2016-06-30,ShortTermReversal,3.099412130865097,3.104212633007502,-0.0048005021424049055,-0.0015464475891118197,0.0,13.0
2016-05-31,2016-06-30,ALL,3.104212633007502,3.104212633007502,0.0,0.0,0.0,
2016-06-30,2016-07-31,LowRisk,3.0024901374390582,2.9692780774857237,0.03321205995333454,0.011185230580174323,0.4916529491964211,1.0
2016-06-30,2016-07-31,Quality,2.9850426244843495,2.9692780774857237,0.01576454699862584,0.0053092188024284614,0.23336962644022335,2.0
2016-06-30,2016-07-31,LowLeverage,2.983949083564124,2.9692780774857237,0.014671006078400328,0.004940933686757692,0.2171814520466064,3.0
2016-06-30,2016-07-31,DebtIssuance,2.973182301594991,2.9692780774857237,0.0039042241092674956,0.0013148731804107246,0.05779597231674911,4.0
2016-06-30,2016-07-31,Accruals,2.968103532659062,2.9692780774857237,-0.0011745448266617942,-0.0003955657893976558,0.0,5.0
2016-06-30,2016-07-31,Investment,2.959352199714158,2.9692780774857237,-0.009925877771565617,-0.003342858941649038,0.0,6.0
2016-06-30,2016-07-31,Momentum,2.9642872514903313,2.9692780774857237,-0.004990825995392356,-0.0016808213529190253,0.0,7.0
2016-06-30,2016-07-31,ProfitGrowth,2.964672137535328,2.9692780774857237,-0.004605939950395488,-0.0015511985843695817,0.0,8.0
2016-06-30,2016-07-31,Profitability,2.9646333800940283,2.9692780774857237,-0.004644697391695374,-0.001564251400673235,0.0,9.0
2016-06-30,2016-07-31,Seasonality,2.9510512912922584,2.9692780774857237,-0.018226786193465294,-0.006138457132616919,0.0,10.0
2016-06-30,2016-07-31,ShortTermReversal,2.9444764657997475,2.9692780774857237,-0.024801611685976166,-0.008352741319188691,0.0,11.0
2016-06-30,2016-07-31,Size,2.957539750386985,2.9692780774857237,-0.011738327098738566,-0.003953259611399601,0.0,12.0
2016-06-30,2016-07-31,Value,2.930378068923194,2.9692780774857237,-0.03890000856252973,-0.013100830419853717,0.0,13.0
2016-06-30,2016-07-31,ALL,2.9692780774857237,2.9692780774857237,0.0,0.0,0.0,
2016-07-31,2016-08-31,Value,3.140707288684989,3.058173471201631,0.08253381748335809,0.026987945013769454,0.40242310959989375,1.0
2016-07-31,2016-08-31,LowRisk,3.1141747990259647,3.058173471201631,0.05600132782433365,0.018312018056428094,0.27305447841832287,2.0
2016-07-31,2016-08-31,Momentum,3.0801584238978994,3.058173471201631,0.021984952696268323,0.007188916162963737,0.1071954902634039,3.0
2016-07-31,2016-08-31,Quality,3.0710331864976053,3.058173471201631,0.012859715295974183,0.004205031342097571,0.06270213563087315,4.0
2016-07-31,2016-08-31,LowLeverage,3.0687267708275647,3.058173471201631,0.010553299625933654,0.003450850556815211,0.05145638214134405,5.0
2016-07-31,2016-08-31,Size,3.067019288146952,3.058173471201631,0.008845816945320717,0.0028925164084446066,0.04313094039064869,6.0
2016-07-31,2016-08-31,Profitability,3.0639724944342355,3.058173471201631,0.0057990232326043945,0.0018962375049070767,0.028275209278635898,7.0
2016-07-31,2016-08-31,DebtIssuance,3.061343473431006,3.058173471201631,0.003170002229374802,0.0010365671729305895,0.015456478247123717,8.0
2016-07-31,2016-08-31,ShortTermReversal,3.059997974000835,3.058173471201631,0.0018245027992040974,0.0005965988575812234,0.008896015140429802,9.0
2016-07-31,2016-08-31,Accruals,3.059453340066401,3.058173471201631,0.0012798688647697176,0.000418507608159594,0.006240457840745932,10.0
2016-07-31,2016-08-31,ProfitGrowth,3.058413286068352,3.058173471201631,0.0002398148667208666,7.841767936945627e-05,0.0011693030485782953,11.0
2016-07-31,2016-08-31,Investment,3.056655011222188,3.058173471201631,-0.0015184599794428877,-0.0004965251297030733,0.0,12.0
2016-07-31,2016-08-31,Seasonality,3.05490747215164,3.058173471201631,-0.0032659990499910307,-0.00106795741992613,0.0,13.0
2016-07-31,2016-08-31,ALL,3.058173471201631,3.058173471201631,0.0,0.0,0.0,
2016-08-31,2016-09-30,LowRisk,2.996409200166559,2.954911373278812,0.04149782688774728,0.014043679029770932,0.5530477811144844,1.0
2016-08-31,2016-09-30,Quality,2.9686282126258616,2.954911373278812,0.013716839347049703,0.004642047633337071,0.18280638129100601,2.0
2016-08-31,2016-09-30,LowLeverage,2.962171729763542,2.954911373278812,0.007260356484730224,0.002457047121746338,0.09675986298853108,3.0
2016-08-31,2016-09-30,Momentum,2.961392792387241,2.954911373278812,0.006481419108429254,0.002193439426657788,0.08637884740533713,4.0
2016-08-31,2016-09-30,ProfitGrowth,2.9581126576575896,2.954911373278812,0.003201284378777647,0.0010833774602266517,0.0426639984592106,5.0
2016-08-31,2016-09-30,DebtIssuance,2.9577884420840426,2.954911373278812,0.0028770688052306426,0.0009736565472818922,0.03834312874143092,6.0
2016-08-31,2016-09-30,Accruals,2.9539709058554706,2.954911373278812,-0.0009404674233413068,-0.0003182726330968603,0.0,7.0
2016-08-31,2016-09-30,Investment,2.9482671326275667,2.954911373278812,-0.006644240651245248,-0.002248541432182686,0.0,8.0
2016-08-31,2016-09-30,Profitability,2.9502357867555777,2.954911373278812,-0.0046755865232341876,-0.001582310239662481,0.0,9.0
2016-08-31,2016-09-30,Seasonality,2.936833532791256,2.954911373278812,-0.018077840487555896,-0.006117896005624178,0.0,10.0
2016-08-31,2016-09-30,ShortTermReversal,2.935755275002243,2.954911373278812,-0.019156098276568834,-0.006482799602653718,0.0,11.0
2016-08-31,2016-09-30,Size,2.9441232418808676,2.954911373278812,-0.010788131397944323,-0.003650915386329729,0.0,12.0
2016-08-31,2016-09-30,Value,2.92383701870236,2.954911373278812,-0.031074354576452023,-0.010516171434939341,0.0,13.0
2016-08-31,2016-09-30,ALL,2.954911373278812,2.954911373278812,0.0,0.0,0.0,
2016-09-30,2016-10-31,Value,3.542893779674151,3.152162539555757,0.3907312401183938,0.12395656480755608,0.6429072480889444,1.0
2016-09-30,2016-10-31,LowRisk,3.2310152854469636,3.152162539555757,0.0788527458912065,0.025015444128182372,0.1297439177113443,2.0
2016-09-30,2016-10-31,Momentum,3.1967031139054267,3.152162539555757,0.044540574349669626,0.014130164225588078,0.07328684052693206,3.0
2016-09-30,2016-10-31,Size,3.180851387565272,3.152162539555757,0.028688848009514878,0.009101322552217779,0.0472044884843364,4.0
2016-09-30,2016-10-31,ShortTermReversal,3.173817741029309,3.152162539555757,0.021655201473552044,0.0068699507724636465,0.03563136129569386,5.0
2016-09-30,2016-10-31,Seasonality,3.166217018910071,3.152162539555757,0.014054479354313809,0.004458678503391689,0.023125170749763696,6.0
2016-09-30,2016-10-31,ProfitGrowth,3.1602752937400354,3.152162539555757,0.008112754184278259,0.0025737106137368195,0.013348685570818456,7.0
2016-09-30,2016-10-31,Quality,3.160266475864394,3.152162539555757,0.008103936308637039,0.0025709132086123797,0.013334176681893246,8.0
2016-09-30,2016-10-31,LowLeverage,3.158248445962574,3.152162539555757,0.006085906406816832,0.0019307083091199147,0.0100137202721439,9.0
